journey_id,annotator,annotation
508783d6-5693-11ec-a56b-c53b04a097b9,2,They differ
ea03a717-5c11-11ec-95c3-5f89322885c1,1,They differ
717e6464-584c-11ec-805e-9b15f70214db,1,They differ
717e6464-584c-11ec-805e-9b15f70214db,7,Both are the same
408ef8d9-5b77-11ec-a7a7-2589023df205,7,Both are the same
e1fada8c-5aeb-11ec-97ff-8f417fb0cc4d,2,They differ
d7ab88ea-5825-11ec-8257-d35dd7d6543d,2,They differ
d41699a6-5c2b-11ec-a091-fd471e455c0a,8,Both are the same
d41699a6-5c2b-11ec-a091-fd471e455c0a,8,Both are the same
b0715838-59ba-11ec-b6c8-c554a8b6a7f4,2,Both are the same
883a0f86-54a1-11ec-88fa-77a5626a57e6,8,They differ
d2ecdd4e-5b7a-11ec-af72-9fe02cf5e718,7,Both are the same
d2ecdd4e-5b7a-11ec-af72-9fe02cf5e718,2,Both are the same
2bba3217-54b1-11ec-ad30-7d7b75ab8401,2,Both are the same
2bba3217-54b1-11ec-ad30-7d7b75ab8401,8,Both are the same
a31fdc4a-55e6-11ec-b437-efe192cb13e1,2,They differ
be8d7c94-59f1-11ec-ac19-3f778e03a400,7,They differ
8092737b-5316-11ec-ba70-03cc17ac91a1,7,Both are the same
95dcb52a-52b3-11ec-b498-315be9651547,6,Both are the same
95dcb52a-52b3-11ec-b498-315be9651547,4,Both are the same
fd4fd768-59ba-11ec-a376-a3f32c2760f7,3,They differ
fd4fd768-59ba-11ec-a376-a3f32c2760f7,8,They differ
6833feda-5501-11ec-8968-8192a82b82bc,2,Both are the same
6833feda-5501-11ec-8968-8192a82b82bc,1,Both are the same
f3de99e8-52db-11ec-a4ab-e52053d1febb,2,They differ
f3de99e8-52db-11ec-a4ab-e52053d1febb,2,I don't know
9b0abb26-5a09-11ec-857a-05b75e0a231b,2,They differ
04bfc578-5a5b-11ec-8060-cfdb55595c03,8,Both are the same
d113e7c4-5ad1-11ec-b5d4-ab4d2dde70a0,7,Both are the same
179cd828-562b-11ec-b8e1-b926ad2cde4d,1,They differ
3d0a6fd7-595c-11ec-8901-19d5616496c4,2,They differ
691d0cf2-5c85-11ec-9c80-95c42a6dd5f5,1,They differ
45468bb7-5941-11ec-a6b2-776827a7c99c,1,They differ
1cc5f966-5417-11ec-a655-17b0c87f95ee,7,Both are the same
72e146f9-5491-11ec-8e0a-299d851a2345,3,Both are the same
bf183ec5-5a3b-11ec-bb6e-db978070084b,7,Both are the same
14844b86-5af2-11ec-b331-5db26e9bde6b,7,They differ
14844b86-5af2-11ec-b331-5db26e9bde6b,7,They differ
66725263-55e6-11ec-9280-e73ba2d8c809,6,They differ
28c8cb19-542a-11ec-b51e-77fbd5b4f68f,7,They differ
8fd06a24-59d1-11ec-8d8b-311dcd65b6fb,1,They differ
d6051354-5c9a-11ec-9db1-61148eac3530,1,I don't know
fbe16896-5bf7-11ec-8785-9dcce6aa0ec0,1,They differ
bb0a616e-52b6-11ec-b37f-6f334a7b45d1,6,They differ
bb0a616e-52b6-11ec-b37f-6f334a7b45d1,3,They differ
35b6b046-5a93-11ec-897a-cfeb6cb1d60e,2,I don't know
35b6b046-5a93-11ec-897a-cfeb6cb1d60e,8,They differ
57e7002f-5968-11ec-ba60-f19e837f449c,8,Both are the same
57e7002f-5968-11ec-ba60-f19e837f449c,2,Both are the same
ae371174-5c36-11ec-ac02-29cd3b09e022,7,They differ
c943270f-5ae3-11ec-9853-453a06f6c296,2,They differ
4535693f-5793-11ec-bf4a-55cd53339de5,2,Both are the same
4eba0578-52ed-11ec-bde1-5dd8175972bb,8,They differ
a68008a1-5910-11ec-9f66-855d64f91ccf,2,They differ
8fbdca7c-5574-11ec-83d9-c784a49f8f4d,1,Both are the same
8fbdca7c-5574-11ec-83d9-c784a49f8f4d,7,Both are the same
4f8f6f62-5608-11ec-9979-7f56f807714c,3,Both are the same
10344136-56ff-11ec-a0a2-d9e5991080e3,2,They differ
10344136-56ff-11ec-a0a2-d9e5991080e3,8,They differ
2a7221ee-5394-11ec-b739-0f6d781e2750,7,Both are the same
a8abf838-56e3-11ec-b5d7-835a32b67ad1,7,Both are the same
206b7404-5b65-11ec-a4bb-6554a217811a,6,They differ
206b7404-5b65-11ec-a4bb-6554a217811a,7,They differ
300f1fd6-59db-11ec-b746-5f0e0fbb0e36,2,They differ
300f1fd6-59db-11ec-b746-5f0e0fbb0e36,8,They differ
587a7464-5bba-11ec-86c8-e573e3af0778,2,They differ
587a7464-5bba-11ec-86c8-e573e3af0778,7,They differ
2dde759d-5b14-11ec-af2d-91fe6f8869d0,6,They differ
527b55f0-5864-11ec-97b0-4f8da3a653f0,2,They differ
e276d63d-5afc-11ec-aad8-bbd4ef6ff05c,2,They differ
f2c5fd40-5773-11ec-8e7f-9b6e0a79d45b,7,Both are the same
bfcd065c-5aea-11ec-a88c-3371fc463d62,7,Both are the same
72e5b460-5d15-11ec-8573-d54494aa3aed,8,They differ
72e5b460-5d15-11ec-8573-d54494aa3aed,2,They differ
7f8c0676-5a7f-11ec-b54a-e5c8c5caab66,8,They differ
7f8c0676-5a7f-11ec-b54a-e5c8c5caab66,7,They differ
7f8c0676-5a7f-11ec-b54a-e5c8c5caab66,2,They differ
1eadb220-592e-11ec-bf08-699970986847,4,They differ
dde49881-57ac-11ec-8692-5d39a85c2d65,7,Both are the same
18443455-531e-11ec-8a67-b1b638a58f31,2,Both are the same
079ea89e-52f0-11ec-8ad5-83e76e0530a7,6,They differ
28c61655-5c1d-11ec-9fb9-07d38f0274f9,1,They differ
28c61655-5c1d-11ec-9fb9-07d38f0274f9,4,I don't know
43e8715e-56c4-11ec-8fd7-83c667cfdd8e,3,They differ
43e8715e-56c4-11ec-8fd7-83c667cfdd8e,2,They differ
4d71d0cd-5489-11ec-82e3-f398d1075dec,7,They differ
4d71d0cd-5489-11ec-82e3-f398d1075dec,7,They differ
52017c00-5c09-11ec-b2c7-d1f405a5d2fb,7,Both are the same
52017c00-5c09-11ec-b2c7-d1f405a5d2fb,6,Both are the same
555b32d9-5289-11ec-a51a-857ec5d0b083,4,Both are the same
89944a56-588e-11ec-97e6-275891a0356d,7,Both are the same
bc1a9e89-5376-11ec-8f7c-034f066368c4,1,They differ
f0944273-5577-11ec-94a8-8dcf3645857b,7,They differ
f0944273-5577-11ec-94a8-8dcf3645857b,7,They differ
87e875d0-542e-11ec-a118-bd79f8eca81d,3,Both are the same
87e875d0-542e-11ec-a118-bd79f8eca81d,2,Both are the same
c71f59e8-5475-11ec-9d53-e51485bd30df,1,They differ
c71f59e8-5475-11ec-9d53-e51485bd30df,2,They differ
db2a4b52-523c-11ec-8d47-a32cb53804d2,2,They differ
77d9548e-551a-11ec-b476-4fc8153ac5b2,4,They differ
77d9548e-551a-11ec-b476-4fc8153ac5b2,2,They differ
ae55b834-537d-11ec-a739-173c636e1b91,4,Both are the same
a52ec0c2-52f9-11ec-86fb-5db237f07eba,1,Both are the same
1638ee70-56f4-11ec-adf1-cd5fcdfd1b47,7,Both are the same
c929e2b9-5443-11ec-b79b-4191bf3138f1,1,They differ
db32c3fc-5c73-11ec-b78a-53adb2f51da6,2,They differ
db32c3fc-5c73-11ec-b78a-53adb2f51da6,7,They differ
08936988-59f9-11ec-82a0-a7dc8881c9b0,1,Both are the same
8722bf5b-59d5-11ec-a46c-c598c90ce06a,2,I don't know
050bd682-5cdd-11ec-b07c-9b48ac5df2ee,1,They differ
fc7800c0-5aef-11ec-9210-cf47ba116863,3,They differ
24587d71-5cf3-11ec-9def-ab4438350c0a,7,They differ
24587d71-5cf3-11ec-9def-ab4438350c0a,2,They differ
016e0112-5c7e-11ec-81b6-bb660b1249de,2,Both are the same
bfa7cc22-57a8-11ec-8d20-0f48eb4f6ba3,8,Both are the same
89306649-5406-11ec-ab76-cb1bbce98de2,7,Both are the same
89306649-5406-11ec-ab76-cb1bbce98de2,6,Both are the same
e8386b38-5695-11ec-9347-89d2c869da9b,3,Both are the same
15c19f69-546a-11ec-8889-dff13675d152,1,They differ
ecd89815-5a25-11ec-a992-7b6c3db7036f,4,They differ
db9a3f61-5cf3-11ec-ae83-21f1c1aa5164,1,Both are the same
6425f23b-52fb-11ec-b30b-715ebbc6e5aa,2,They differ
6425f23b-52fb-11ec-b30b-715ebbc6e5aa,7,They differ
8575caa8-53a5-11ec-98a6-fb5c910a126c,7,I don't know
8575caa8-53a5-11ec-98a6-fb5c910a126c,1,They differ
cccea2c6-581e-11ec-b154-21d2c41cf9bb,1,They differ
cccea2c6-581e-11ec-b154-21d2c41cf9bb,7,I don't know
4987e486-59f9-11ec-87af-abc33548d7d9,7,Both are the same
1cb22c00-5c3a-11ec-8aab-e3d7711eb479,2,Both are the same
e6b66ebc-54d7-11ec-8e6e-67e4367f0e7e,6,They differ
a33ecdae-52bb-11ec-a77d-112e5914d12a,1,They differ
29dd4df1-52ff-11ec-8bb7-87bd10b7e6b6,6,They differ
5cc33c9f-5ad7-11ec-82c5-67dd9e483275,8,They differ
08ec6892-52b2-11ec-a8e6-d5bf8800a0f3,7,Both are the same
c394f3bf-5b76-11ec-ad02-d30884f9fbbb,2,They differ
8e6d4b27-5302-11ec-ab7f-cde725e3cd83,1,They differ
8b44585b-5325-11ec-89a5-c9bb8e75fd2b,2,They differ
780f7dc7-52b2-11ec-850c-e7a41d67ca55,1,They differ
780f7dc7-52b2-11ec-850c-e7a41d67ca55,4,They differ
38364661938b40f8a735889e1d74b247,2,I don't know
28c1f84d-59eb-11ec-974f-7fd10092ccdd,2,Both are the same
73edb076-58e5-11ec-824d-1f20ee55c367,8,They differ
5edb6c30-598c-11ec-ba2f-77e5416a6b1e,6,They differ
5edb6c30-598c-11ec-ba2f-77e5416a6b1e,7,I don't know
c6136a96-58ed-11ec-9f68-2bacac95cc4d,2,Both are the same
ecb45899-58f0-11ec-8329-d92eaf745970,1,They differ
8675e942-5a8f-11ec-900d-e59e8e6ecec5,2,They differ
8675e942-5a8f-11ec-900d-e59e8e6ecec5,8,They differ
789000d8-57ab-11ec-80a8-c7e515d24a85,1,They differ
789000d8-57ab-11ec-80a8-c7e515d24a85,8,They differ
28dd3070-545d-11ec-b23c-47e8cc7f4ee1,6,Both are the same
b3d8da2a-5ae0-11ec-972d-55cb4808103a,2,Both are the same
cb50f9ea-5afd-11ec-bfc9-3b150b9899f5,1,They differ
cb50f9ea-5afd-11ec-bfc9-3b150b9899f5,1,They differ
179306ec-55ac-11ec-8cea-cd44c21063f7,8,Both are the same
179306ec-55ac-11ec-8cea-cd44c21063f7,2,I don't know
47012cb4-53d6-11ec-bd50-e9bd0aed1302,3,They differ
495f14d2-583d-11ec-80ba-517d6f473625,2,Both are the same
aa5e8556-5893-11ec-aef1-711c9733979c,3,They differ
4e3009d9-587d-11ec-9363-e1895094d5e7,7,They differ
8c371169-5526-11ec-8235-1399ae8eb168,1,They differ
2bfed4fa-5888-11ec-8928-29c00a9a6cdc,7,They differ
4ed30ddc-5556-11ec-bf96-250154214f02,1,They differ
00c75fe3-57a1-11ec-8d0e-3591707d6c0d,2,They differ
00c75fe3-57a1-11ec-8d0e-3591707d6c0d,1,They differ
29d9cf52-58fd-11ec-af29-ff9c18c11ac8,8,They differ
29d9cf52-58fd-11ec-af29-ff9c18c11ac8,1,They differ
48fedfa1-5d12-11ec-916e-7d333e2de56a,3,They differ
099b87a1-5892-11ec-ac60-11da30c45461,8,Both are the same
e36bf96c-59f0-11ec-acdb-093843ba27e7,2,They differ
e36bf96c-59f0-11ec-acdb-093843ba27e7,2,I don't know
e36bf96c-59f0-11ec-acdb-093843ba27e7,4,Both are the same
1f8fcfe8-5429-11ec-b12d-c7206f4eb894,4,Both are the same
f79b0606-586a-11ec-bf7c-055c94a03a94,6,Both are the same
4182b032-571b-11ec-94d2-3f624d6756d1,6,Both are the same
556c8224-59ff-11ec-bf21-23a9deb971e2,1,They differ
f9d2cc02-5431-11ec-8831-35e30f4cdd55,8,Both are the same
5c59c650-549b-11ec-bbb2-230aadd4bb8b,2,Both are the same
14a81626-5746-11ec-b7eb-33307d56ff73,7,Both are the same
825e42a6-53ea-11ec-a06b-2f2bd69de30c,7,They differ
825e42a6-53ea-11ec-a06b-2f2bd69de30c,7,They differ
ddc89546-5411-11ec-a9e0-b18d01c3ecd0,6,I don't know
6e0b70fc-5ccc-11ec-9697-ef72a0635706,3,They differ
3248e739-5a1e-11ec-97ac-0fd8f9a6a142,1,They differ
1f9e08f2-559f-11ec-a1f9-1b80bd9e8239,2,They differ
4a32d5ca-5603-11ec-9c02-f55c3fa8fa8c,3,Both are the same
404f122f-58ed-11ec-9f83-ef2fdf22fd26,7,Both are the same
e08c8d58-5b81-11ec-a8e3-1b5ebb53e6d8,7,They differ
e08c8d58-5b81-11ec-a8e3-1b5ebb53e6d8,6,They differ
d1e1b62a-52d3-11ec-9c7e-db82b9594baa,7,I don't know
04129ae8-57c6-11ec-8196-896e7f811497,2,They differ
0658a842-5573-11ec-9563-1756424c421c,3,Both are the same
0658a842-5573-11ec-9563-1756424c421c,7,Both are the same
7aef7807-5d25-11ec-b571-3d2294fa346d,2,They differ
10425607-5a7c-11ec-b3ad-133f1a5f4021,2,Both are the same
10425607-5a7c-11ec-b3ad-133f1a5f4021,2,Both are the same
9b3a4625-5ceb-11ec-9f6f-bbefbd452739,7,They differ
9b3a4625-5ceb-11ec-9f6f-bbefbd452739,6,They differ
65a60308-5ccb-11ec-b544-f99760b9879c,8,They differ
feee7734-550f-11ec-8795-5b20a244b3a8,7,They differ
80e0fd56-5d09-11ec-8e75-37cf0bd77e88,7,Both are the same
39c52ff6-59b1-11ec-aaa2-d94fa6cb85e8,1,Both are the same
866d900c-5b49-11ec-b1d0-afc95f890126,2,They differ
74075b04-5379-11ec-a987-3bde4ae23de2,1,Both are the same
97919b04-59fe-11ec-90a1-8f7153ba517e,7,They differ
7303270e-5561-11ec-8859-01a3d6c491b8,2,They differ
6bc0e4e0-53f1-11ec-a8e4-d9611c80677e,2,Both are the same
96320f6c-5a46-11ec-a66a-8d299b2f33d0,2,They differ
96320f6c-5a46-11ec-a66a-8d299b2f33d0,2,They differ
96320f6c-5a46-11ec-a66a-8d299b2f33d0,2,I don't know
37f76e0e-547b-11ec-8872-cf9e108dd17c,8,They differ
d87b0fa8-58ee-11ec-847f-35daefe06791,6,They differ
1410ee15-5bfd-11ec-b8bc-51ff127151d7,2,I don't know
505f1170-5568-11ec-ac19-6132cdb1c8d8,7,Both are the same
c1cee4d8-5bef-11ec-b52a-0f1babf2eed7,1,They differ
c47056f5-55b9-11ec-b7b7-dbb96f0e5a6d,2,They differ
82abc1cc-527b-11ec-9fbe-f52f33a2c307,2,Both are the same
73fe7dd0-5c2b-11ec-b526-61360d4e1bf0,8,Both are the same
4265204f-59e1-11ec-bf2d-61a01d1e8335,7,Both are the same
4a9520c6-5b09-11ec-bc38-db67b1558dda,8,They differ
25e3d364-52ec-11ec-b9b7-e108f82c6798,2,They differ
7ba08680-5a1c-11ec-9967-6b8fa67f4b4c,7,I don't know
347a583e-5a13-11ec-8bb0-0b8432b0a144,2,They differ
9161c664-55dd-11ec-b7d9-399ace322f25,8,I don't know
c3fe83d8-557f-11ec-a598-afec95945df9,1,They differ
d3e7e094-5b51-11ec-b775-2bd396122e9f,1,Both are the same
d3e7e094-5b51-11ec-b775-2bd396122e9f,6,Both are the same
41aba45a-5b7f-11ec-b1bd-719748ffba0e,2,They differ
e421bf5a-5c63-11ec-9cc4-53b8fdfa7a10,2,They differ
10ee8da7-5af1-11ec-82aa-eda40a9ab32e,2,They differ
f68db23a-5767-11ec-8c3d-2d1306f19aca,7,I don't know
f68db23a-5767-11ec-8c3d-2d1306f19aca,7,I don't know
e97f7ebc-5cb7-11ec-b0b6-95f4bdef0fb6,1,They differ
e97f7ebc-5cb7-11ec-b0b6-95f4bdef0fb6,7,They differ
a32afbad-5bc9-11ec-866b-71a634c5a134,2,Both are the same
a32afbad-5bc9-11ec-866b-71a634c5a134,3,Both are the same
95af8e10-5ad8-11ec-9396-5b139e7ed302,2,Both are the same
96034448-52d0-11ec-8aaa-cdd7eaff5278,2,I don't know
ef2b7d52-554a-11ec-8773-c57d2c05c44b,6,They differ
c9d9d575-543c-11ec-9fca-57c9560643ea,4,They differ
aa2a04e3-5932-11ec-bb32-cd40e3086f02,8,They differ
d02775b6-5559-11ec-b2f3-1ffddcca35c5,8,They differ
b69cdc52-56b1-11ec-af34-f147e9aa5b63,4,Both are the same
9937d2b8-56be-11ec-9992-391b051a0ebb,6,They differ
d97bb632-5cd7-11ec-9a29-8da72963e2f3,2,They differ
7164954c-59d3-11ec-ad9a-35e88eb0cb97,1,Both are the same
e8bfa807-5356-11ec-9501-2930aaba8cc4,2,Both are the same
3ab22d18-56bb-11ec-a541-833d6888dbcc,2,They differ
85fa55d7-5a03-11ec-960a-cb60bd871bf4,8,They differ
85fa55d7-5a03-11ec-960a-cb60bd871bf4,3,They differ
977e569e-5304-11ec-bde9-b99cdfe2fa13,7,Both are the same
13c3652a-54e3-11ec-abc7-c32dd504a7ca,1,They differ
b7849ec0-567f-11ec-90cb-d18d77c22b24,7,Both are the same
b7849ec0-567f-11ec-90cb-d18d77c22b24,6,Both are the same
2c83c4ff-5988-11ec-95cc-77dbae4e8fd4,3,They differ
097537a7-52f3-11ec-b0bf-0755c3bcced7,7,They differ
2213dbb0-583e-11ec-8e9b-017a5b6fb661,7,Both are the same
f77bd99a-5c96-11ec-bf75-2f2620787437,2,Both are the same
0fa9712d-53c8-11ec-a34c-350e0a84043e,1,They differ
d47719ec-5498-11ec-88d5-2f550bb5be2d,6,Both are the same
d47719ec-5498-11ec-88d5-2f550bb5be2d,2,Both are the same
7085b606-5767-11ec-8ec1-4d13aa2dd544,6,They differ
74a06908-54eb-11ec-b66f-7b3636cf047f,7,They differ
8f5ede8e-56e2-11ec-b42a-b1bf8824fbc4,8,Both are the same
462ee6e3-577d-11ec-9614-b751d9fabd42,8,Both are the same
462ee6e3-577d-11ec-9614-b751d9fabd42,2,Both are the same
462ee6e3-577d-11ec-9614-b751d9fabd42,2,Both are the same
cbeb2ecc-591f-11ec-a3ef-7b7430275889,2,They differ
8ab547f6-59ad-11ec-89f3-ad609b933ab4,6,Both are the same
879a7012-5b1c-11ec-b442-39cf187f5ae6,4,Both are the same
c21e6cfb-556e-11ec-aa87-bd8f945d9c3b,2,Both are the same
dd27b50d-5c18-11ec-8541-c322f56baf12,7,Both are the same
1f80180c-5837-11ec-be19-fb9877e5b1f7,2,They differ
25291f50-5473-11ec-ad39-5f9af50f757c,1,They differ
5a32f104-5779-11ec-b4a3-914da3a2e7e1,6,I don't know
303c3b7e-54da-11ec-a28f-85f65fee531b,5,They differ
303c3b7e-54da-11ec-a28f-85f65fee531b,8,They differ
7ea47d24-579b-11ec-a469-495a8f7d5dc9,2,They differ
7ea47d24-579b-11ec-a469-495a8f7d5dc9,7,They differ
f4a83970-5831-11ec-bedb-b19dedd2a3f7,2,Both are the same
03c040ed-5828-11ec-8b26-cba0d726e05b,2,They differ
74533d18-5458-11ec-9796-a7f47ae7870d,2,They differ
8bac6198-5a26-11ec-80f5-e74f415013a0,2,They differ
18e462ee-5b4e-11ec-932d-4f9823671461,7,Both are the same
4dfe6752-568d-11ec-8659-2f00954d33a4,8,They differ
8e931083-5d1d-11ec-9d8d-43b434be8442,1,They differ
8e931083-5d1d-11ec-9d8d-43b434be8442,7,They differ
3f2d1253-5c75-11ec-bce0-037a6430cdd0,7,Both are the same
e6463060-5838-11ec-848d-f7797ee8329c,7,Both are the same
e6463060-5838-11ec-848d-f7797ee8329c,1,Both are the same
1f3c225a-5323-11ec-9864-f7b3bd4406b5,1,Both are the same
7fcbb6fc-5ac2-11ec-9517-4d208aff3a5d,7,I don't know
08a3d92c-562f-11ec-ab45-cbf099d67ad2,3,They differ
c483fa2d-5afa-11ec-be9c-39d3b64f527d,3,They differ
c483fa2d-5afa-11ec-be9c-39d3b64f527d,2,They differ
4787358e-5903-11ec-9cb6-b3b947238f99,2,They differ
3b9aff44-53c7-11ec-9d10-7b070a76bf05,2,They differ
3b9aff44-53c7-11ec-9d10-7b070a76bf05,2,They differ
f4663957-59e7-11ec-8ebc-57d48fb9e814,2,They differ
d6f8ca22-529b-11ec-bae5-23e27cebde77,2,They differ
cb6d92ee-59f3-11ec-907a-fbce25cbecd4,7,They differ
09ee801f-5615-11ec-83e4-7926bdaeb2eb,4,They differ
57247c5e-5d0e-11ec-bf56-4d4bb786e0cf,8,They differ
779ec01c-595c-11ec-a839-4dc743ef7aa8,8,They differ
779ec01c-595c-11ec-a839-4dc743ef7aa8,3,They differ
43efcfe7-56bd-11ec-981e-3dfc9ed51e0e,8,Both are the same
43efcfe7-56bd-11ec-981e-3dfc9ed51e0e,8,Both are the same
71e77301-5416-11ec-b544-f91a1425c5d6,3,I don't know
0c873c78-531c-11ec-970f-7f39ad2ad3fd,3,They differ
5ff2f011-52f3-11ec-a8c8-d763a27b01ce,7,Both are the same
b1758d23-5a2a-11ec-90ed-4780a2ee8b6e,6,They differ
b1758d23-5a2a-11ec-90ed-4780a2ee8b6e,2,They differ
b1758d23-5a2a-11ec-90ed-4780a2ee8b6e,8,They differ
16146cde-5aab-11ec-a890-03f20d4715a9,8,Both are the same
d8ded6ae-5ad1-11ec-97e7-d9cf78a82a71,2,Both are the same
080c40fc-5485-11ec-90ac-8b99df035d31,8,I don't know
24664f4d-5d34-11ec-82eb-37aede38684b,7,I don't know
197d607a-53b6-11ec-8d70-3de79eb4bd52,4,Both are the same
722a17da-5c31-11ec-91e0-5143ba0b531a,7,They differ
0a2cb806-59b8-11ec-ac78-1b2a43b6e9f2,7,Both are the same
0a2cb806-59b8-11ec-ac78-1b2a43b6e9f2,2,Both are the same
2ed6629e-56af-11ec-8fe7-cfd2cd3768b5,7,Both are the same
5c7902d8-56f1-11ec-bb3a-09025f3a978d,7,Both are the same
5c7902d8-56f1-11ec-bb3a-09025f3a978d,8,Both are the same
c3b39f49-5cfe-11ec-89b6-69b6ba1057aa,8,Both are the same
c3b39f49-5cfe-11ec-89b6-69b6ba1057aa,3,Both are the same
b374a694-523a-11ec-b214-0be623e922c2,8,Both are the same
dc66bac4-5a18-11ec-8d90-5bb50fde7ecf,1,They differ
0c52f629-535d-11ec-8fab-359137531c63,6,Both are the same
74366804-5b4b-11ec-8e8e-ddca841bf85b,4,I don't know
82d33850-5362-11ec-8a3c-4fc57b59697c,7,Both are the same
f38c64e8-5ab4-11ec-b988-133349d5f7a8,2,They differ
8b824661-5927-11ec-9740-9deb904b49d1,2,They differ
77db998a-555e-11ec-b74b-a9190f72516e,2,They differ
7b011fea-57de-11ec-8f04-256babd1f84c,2,They differ
18d6cbffa03a4d0f8989b2dfb0e5b627,1,They differ
18d6cbffa03a4d0f8989b2dfb0e5b627,7,Both are the same
f955f756-5273-11ec-902b-dbc3aa44ace3,7,They differ
6812a1b0-56ba-11ec-9c51-459a9ebea546,4,They differ
bbf0ed7c-5b72-11ec-b376-f32db6c7a3e0,3,They differ
5a5ff4c5-5297-11ec-8f42-db03c7f429a3,7,They differ
920b9e87-5b0d-11ec-894f-2d57cc3b163c,2,Both are the same
fd83cbe6-5a27-11ec-bd7d-b31bda26a9e8,6,They differ
4eb2fb26-551c-11ec-981c-05ff1105dce0,1,They differ
6dc3318a-557f-11ec-b23c-a36808d099a5,2,They differ
6dc3318a-557f-11ec-b23c-a36808d099a5,3,They differ
78d1d08c-5b6a-11ec-8d39-a7bb2335dc13,1,Both are the same
05ebaefe-5d2f-11ec-8592-71fd24004d3a,2,They differ
b993f890-5338-11ec-90d3-af97ab92a701,3,They differ
b993f890-5338-11ec-90d3-af97ab92a701,6,They differ
b1bd130e-52b1-11ec-a044-abea6270b373,3,They differ
c79142ce-54a7-11ec-a8ae-817f2c08d802,7,Both are the same
e3971b29-53cb-11ec-95ce-d903d20e24a7,7,Both are the same
a1fdbc12-5b59-11ec-93ad-dfb8438d1336,6,I don't know
34d46fc0-56a6-11ec-a05a-b7f9bc74fe13,3,Both are the same
b52c880c-5666-11ec-a5a9-1103fe4f4347,2,They differ
b52c880c-5666-11ec-a5a9-1103fe4f4347,2,They differ
09800c85-536d-11ec-9091-d1031e819281,2,They differ
018e9f72-58e2-11ec-a590-0de7fc69966c,7,They differ
018e9f72-58e2-11ec-a590-0de7fc69966c,1,They differ
de069935-52e7-11ec-b92d-51ef3fe1e00b,6,Both are the same
b303057f-5255-11ec-8967-531f02385c68,1,They differ
b303057f-5255-11ec-8967-531f02385c68,6,They differ
7ba9f85d-5ce7-11ec-9edd-391512e4a32b,8,They differ
72c37b0c-5490-11ec-9d9a-21b93f1bc76d,7,Both are the same
2dc96798-5898-11ec-8424-53ac20b08eda,7,Both are the same
b4afd447-567f-11ec-bfc6-ef59e30c0232,7,I don't know
b4afd447-567f-11ec-bfc6-ef59e30c0232,3,They differ
dbf67924-5308-11ec-9953-9710513671a4,1,They differ
d6cfc0b2-582c-11ec-8ecf-15c8d9073631,1,They differ
f6ebe0fa-580f-11ec-b502-3139a7b22233,7,Both are the same
f6ebe0fa-580f-11ec-b502-3139a7b22233,2,Both are the same
92bb0792-547b-11ec-ae75-4bf257a33869,8,They differ
b34d6ad0-5c0b-11ec-a3ee-b32b39c1049c,1,They differ
b599858f-554e-11ec-9c29-cd6d2a3f44b4,1,They differ
ed2590fa-5b86-11ec-a5d1-17defe5c9acf,2,They differ
ed2590fa-5b86-11ec-a5d1-17defe5c9acf,8,They differ
638660f4-523a-11ec-8fe9-a98c2c26ac7e,6,They differ
708c4cfa-59b8-11ec-b545-d7af5736e18d,2,Both are the same
d6f1c0ba-5ba2-11ec-8aff-639c5792369c,7,They differ
090957e3-5a0b-11ec-954f-09b4b00c15f6,2,They differ
6387a702-52b7-11ec-abeb-29441a126fe0,2,I don't know
f1a50bdb-54b2-11ec-9a5a-71384aadcdc0,7,Both are the same
64872b3c-54d5-11ec-aa66-515a0cc6d189,8,Both are the same
472137f7-5634-11ec-98a6-af97e29f1e0d,6,They differ
538ae67e-5b00-11ec-bc4a-f9b290e085b8,1,Both are the same
650aa8ac-5507-11ec-8a7f-274909fd6779,1,They differ
439357b1-5953-11ec-8d40-b34e4f60f6bb,4,Both are the same
a5c32ba2-5346-11ec-8e8a-d3a22fec6268,2,They differ
a5c32ba2-5346-11ec-8e8a-d3a22fec6268,2,They differ
a5c32ba2-5346-11ec-8e8a-d3a22fec6268,1,They differ
6a357421-5887-11ec-9198-c33c371076ca,1,They differ
6a357421-5887-11ec-9198-c33c371076ca,2,Both are the same
0c48d83a-5622-11ec-bc62-1dfaf2dd1a64,7,They differ
c7a85934-53d4-11ec-9be3-bd385e5a940a,1,They differ
a97e6ca4-58e9-11ec-91ee-f3eb0d5d8747,2,They differ
cea4ff50-5adb-11ec-9d7f-8b110c1755d7,2,Both are the same
54a37c12-57b5-11ec-abda-5701464c4cea,7,I don't know
01373490-52a1-11ec-abca-45b69a783aa1,7,Both are the same
7b4bb4c6-593a-11ec-851a-41e855d7358e,7,Both are the same
7b4bb4c6-593a-11ec-851a-41e855d7358e,3,Both are the same
0e745e77-5acf-11ec-a6a3-c325b652dc5b,8,Both are the same
799bb22e-5a90-11ec-9f8e-e7f9310028cf,2,Both are the same
82af924f-5a15-11ec-abcf-25ad96c08624,3,They differ
5956798c-567e-11ec-8a2e-3fcf634e6303,3,They differ
3d6cbe3f-5628-11ec-a247-0929593cc7f8,8,They differ
06d3ec24-5a27-11ec-9786-99a6388e7a45,2,They differ
06d3ec24-5a27-11ec-9786-99a6388e7a45,2,They differ
92a54654-5616-11ec-89a1-dfc3285dc09b,6,They differ
bb63b402-58ae-11ec-add0-e3ccd9f1576a,8,Both are the same
92dfd552-5923-11ec-8130-15e4219b4168,3,They differ
